fire_name,fire_year,fire_size_acres,closest_distance_miles,perimeter_points_count,closest_point
UNNAMED (1),1994,1085.2946915250363,233.14027038429862,209,"(31.28193487456266, -88.0561668167619)"
UNNAMED (1),1995,1428.9154021603422,203.92625283561537,201,"(29.164187991873497, -81.19720775099087)"
PITTMAN 1 (1),1995,752.1554182528762,183.6189685214916,163,"(29.044195126684766, -81.66116179111364)"
MILLIS ROAD (1),1995,669.3629790644028,515.5790451962215,192,"(34.73981021447256, -76.99461259876738)"
YOUNG HOLLOW (1),1995,1121.1538322212432,599.2081668273629,74,"(36.92252330024167, -91.21743868571501)"
UNIT 1 (1),1995,1773.5993104330523,551.4129523172577,631,"(29.932829065035605, -93.4480822638404)"
UNIT 2 (1),1995,1652.3613524633595,554.1656417429984,352,"(29.878301844865618, -93.4873494990881)"
SCLAMLAKE (1),1995,1065.7455644619463,590.8945017435882,173,"(29.667328792059415, -94.07314168870765)"
UNIT5 (1),1995,1902.8725859890635,593.9280587609653,32,"(29.68383710913486, -94.12658737265195)"
TXNEWYEAR (1),1995,2858.1327048085304,577.6289005976857,489,"(29.705156031833074, -93.85640798421198)"
UNNAMED (1),1995,1110.1435649354303,609.1921537988446,107,"(37.08661343473905, -91.26476244469339)"
UNNAMED (1),1995,3041.6143079594226,547.1557405211363,505,"(34.95234965231691, -76.49996071443134)"
SHENGAP (1),1995,1385.2117282695933,643.3550131227905,268,"(38.530916176186274, -78.5760514049289)"
UNNAMED (1),1995,608.2726703682694,284.99743364540404,210,"(33.11836935415938, -80.5388037373081)"
UNNAMED (1),1995,1218.6500798497011,565.3393684713186,123,"(30.938967828752837, -93.73360636362807)"
UNNAMED (1),1995,1226.2234597001243,532.7086447739816,250,"(38.00144350342574, -82.21101871283491)"
NORWOOD (1),1995,998.8779253398395,586.113681171344,198,"(37.65080498042627, -78.78714412839376)"
JIM BRANCH (1),1995,3019.2402751383725,498.2345203617761,782,"(37.36012816556774, -81.66147440059864)"
HARMON BRANCH (1),1995,529.5099660575853,499.5612783407118,177,"(37.408692952601974, -81.77303345002714)"
SHARON HOLLOW (1),1995,729.8791444913492,554.2131572674342,252,"(38.15038866505982, -81.41674623277241)"
BURCHETT BRANCH (1),1995,1177.3218870703884,526.6024870384521,239,"(37.95526768295286, -82.46514892009976)"
TUG RIVER ROAD (1),1995,874.2325896556546,524.4002474522991,249,"(37.92433142005561, -82.47534496676215)"
PIGEON ROAST (1),1995,523.7339000281863,526.7916845702584,258,"(37.90440414242994, -82.16451593825956)"
GILBERT CREEK (1),1995,793.1841420987668,508.662052078879,371,"(37.57445809550364, -81.89033019944313)"
ROUNDBOTTOM CREEK (1),1995,546.2048405279878,549.1207924007081,166,"(38.14127488755741, -81.69908593034764)"
RUMBLE (1),1995,1493.775080812396,551.612088436507,374,"(38.181138972264954, -81.70908375204148)"
STRIKER FORK (1),1995,507.6023269715411,530.3252104439181,223,"(37.94123043273419, -82.08327485494652)"
OLD HOUSE BRANCH (1),1995,612.5955802153153,517.1189607412613,304,"(37.733475388102505, -82.03465326139751)"
BUM FORK (1),1995,1324.0504471389208,514.147183667375,415,"(37.63949275813482, -81.81365544460861)"
UNNAMED (1),1995,649.6714242490452,327.64204785567495,203,"(33.59252406639007, -80.04912549780687)"
UNNAMED (1),1995,752.7632460781028,267.9186439078062,320,"(33.5545278066775, -87.01399861166011)"
UNNAMED (1),1996,11796.667949957298,354.4289305619195,109,"(26.332282291458267, -80.77178045545034)"
UNNAMED (1),1996,796.349254607734,305.3243383774662,61,"(26.88119434634978, -81.28173258701719)"
UNNAMED (1),1996,589.693249219026,168.79195612718064,28,"(30.478111752592554, -87.07876700980152)"
UNNAMED (1),1996,2335.724416582584,358.80352352655285,81,"(26.407590462939663, -80.54352657687645)"
UNNAMED (1),1996,521.4813421769758,417.58982021300835,79,"(25.454477366677146, -80.39188381994146)"
UNNAMED (1),1996,590.8520760045219,49.27842129456041,104,"(30.113330307974778, -83.52892838847092)"
UNNAMED (1),1996,2727.304540112087,627.3240619317833,18,"(30.8582375835924, -94.77761134511219)"
UNNAMED (1),1996,1308.6057546418303,611.542112030138,340,"(30.490798938714295, -94.50291322515295)"
UNNAMED (1),1996,1070.2291053230322,643.142008892132,235,"(30.346423025214197, -95.02440749636989)"
UNNAMED (1),1996,839.3678408578807,381.2734331193437,184,"(33.71527686623781, -78.99185387961181)"
GATOR BAY (1),1996,794.0706723536902,380.45573918022063,268,"(25.647090325508206, -81.18984082910475)"
LOSTMAN 2 (1),1996,625.0192674408884,384.3822825502136,104,"(25.593402652928123, -81.16699635574746)"
CARD SOUND (1),1996,2382.5133612443215,416.4871866241141,185,"(25.421812849071078, -80.4793047052134)"
433-H/I/D (1),1996,1059.3829447463563,598.8022582739712,331,"(30.317644609918148, -94.27901173256295)"
UNNAMED (1),1996,1362.502440776562,422.10530891373185,2114,"(34.60333553453394, -89.57913660404974)"
UNNAMED (1),1996,734.1174702918775,401.4562649272113,217,"(31.196968969973508, -90.94978593279056)"
UNNAMED (1),1996,646.7630924109167,435.5653737086038,1561,"(34.4738606264527, -90.0134165429588)"
UNNAMED (1),1996,594.8326674399844,318.0777133446587,1337,"(33.03983916810974, -88.73151340077212)"
UNNAMED (1),1996,846.9532798399379,524.1769941243455,293,"(30.5990515706501, -93.04083967100159)"
UNNAMED (1),1996,1858.9995784482676,94.5027138162864,87,"(31.26966474328476, -82.9662689152234)"
EASTMCFACL (1),1996,1141.7513728939275,591.0968212648213,281,"(29.692456573519348, -94.08041053290631)"
MCFWEST3 (1),1996,5657.407212675713,597.8441835753896,133,"(29.632460924117105, -94.18424502355433)"
CAMBELL (1),1996,1719.7211288179008,616.1409250686974,17,"(29.60953398155362, -94.48757125515314)"
JACKSON (1),1996,1322.5942430422049,611.9664636368143,89,"(29.568158486341954, -94.41074198943633)"
YELLOWRAIL (1),1996,1406.7493760949794,619.2278545301983,203,"(29.603380520981986, -94.53837310728231)"
JUNIPERBAY (1),1996,1038.2056378123843,574.8141071181751,467,"(35.37483586740749, -76.2519927366794)"
ROCKY HOLLOW COMPLEX (1),1996,1082.9511260692072,627.8707863690929,103,"(36.81881409522774, -92.06082157097853)"
UPLAND ISLAND (1),1996,3855.4826865529394,602.3250175183754,2710,"(31.093372008356983, -94.35322549061516)"
JUNIOR (1),1996,603.1301427503921,412.40246444936076,2032,"(34.57232075332408, -89.38498985562669)"
RANGE 48 (1),1996,1434.8512033908733,291.22414165075855,96,"(31.107506320154382, -89.08907232000647)"
007 CORNEY LAKE BED (1),1996,1716.4401568114986,527.1229937083722,285,"(32.907484788437195, -92.730409771559)"
MAJOR 1 (1),1996,4067.3483118516583,172.95239302829026,453,"(29.248047389618616, -81.72704528044225)"
UNNAMED (1),1996,1381.4917965264688,201.32114709013575,238,"(30.79341068926924, -87.60745086836454)"
UNNAMED (1),1996,1816.3578684485765,200.44844607274115,169,"(30.69593544344962, -87.60210269787288)"
UNNAMED (1),1996,986.7398823158331,239.41866795351743,156,"(30.412792630555252, -88.26090028958652)"
TUPELO (1),1997,595.003170221542,602.7938994054327,90,"(36.86292941880296, -91.38524510515359)"
UNNAMED (1),1997,508.1196117897519,351.5078674415585,132,"(35.443949754385315, -85.53845841052437)"
UNNAMED (1),1997,3110.8494717254002,363.25291325773037,501,"(33.609990553800685, -79.285369797744)"
UNIT1NOFLA (1),1997,1911.1602122819932,597.7670281081485,279,"(29.67519876311754, -94.18966003601005)"
GRIT ROAD (1),1997,9793.614265637189,585.1643584400097,49,"(29.690088164735084, -93.98052565469386)"
EASTEASMEN (1),1997,3974.4666345762053,604.538899720569,229,"(29.58755433357141, -94.28929942693739)"
GREY DITCH (1),1997,2446.408578399139,568.5951335793729,485,"(29.954846406648173, -93.73873320092132)"
BAYOU (1),1997,1166.5838499850227,556.5231441589849,272,"(29.87731634044965, -93.52674649765522)"
FLATWOODS (1),1997,530.4357718883783,642.6782194905434,99,"(37.92985146061979, -90.97835968105696)"
MURRELL (1),1997,5125.951607976943,327.88945151666394,571,"(33.10150409006921, -79.61459073079557)"
LITTLE HELLHOLE (1),1997,614.352057781997,318.17558645661654,123,"(33.175440772667436, -79.87434078701278)"
BILOXI FORK (1),1997,1403.7720306903705,286.61048423778806,297,"(30.512700514885825, -89.05410774563634)"
030 KISATCHIE HILLS (1),1997,2918.3403143993332,523.2077316520314,441,"(31.49610318488494, -92.98466258696934)"
UNNAMED (1),1997,1008.992795817972,64.12827602203937,198,"(30.24398498815384, -85.2941469140901)"
UNNAMED (1),1997,1056.128501941799,149.06730338274974,136,"(28.825737025107006, -82.6256075625756)"
UNNAMED (1),1997,891.8870110113157,281.3059521462502,102,"(27.92284569418423, -80.60143657306776)"
UNNAMED (1),1997,521.226154917608,234.97868251959753,75,"(28.65357169455576, -80.93939504105093)"
UNNAMED (1),1998,586.9535981364788,638.9936380811597,90,"(36.370058133591826, -92.78004008184917)"
BANDYTOWN (1),1998,1145.5739237337245,536.6950030489573,315,"(37.93639767591372, -81.62722781800134)"
PUMPKIN FIELD BRANCH (1),1998,1581.657786756199,526.8523957587627,462,"(37.922456491724766, -82.25537829595707)"
DAVIS CREE (1),1998,579.3946280147959,591.3982312480458,142,"(37.81509251532123, -78.92689392144672)"
I-95 FIRE (1),1998,857.9836352534052,466.30868433828226,208,"(34.469196270100305, -77.81540661494464)"
UNNAMED (1),1998,576.7680353871356,390.0227488303164,1573,"(33.04446780837418, -90.1459018748678)"
UNNAMED (1),1998,723.5768237461444,592.502725438754,1856,"(32.79913408403295, -93.92658879473868)"
UNNAMED (1),1998,665.6583030720658,219.805542261088,148,"(28.38505079628456, -81.47995280484716)"
UNNAMED (1),1998,4420.544921362088,184.4718790771681,97,"(29.289550898890443, -81.48578492427555)"
UNNAMED (1),1998,121212.46859514088,192.6917297311897,1441,"(29.24828833154607, -81.35715508772745)"
UNNAMED (1),1998,1097.7379678946138,177.96112794707545,183,"(29.80659690465119, -81.3742290964949)"
UNNAMED (1),1998,7077.638055035545,126.98974773930384,415,"(29.796627391572652, -82.27114525661878)"
UNNAMED (1),1998,7344.636537454891,178.2398549611912,193,"(29.775927723342992, -81.3792977683658)"
UNNAMED (1),1998,24956.019473840304,181.26792188779814,469,"(29.632225951002326, -81.37854828848238)"
UNNAMED (1),1998,13873.352230499097,118.98441976476614,420,"(30.106441873340128, -82.30182652064968)"
UNNAMED (1),1998,681.9955704021943,154.64925452849906,99,"(29.416194332209933, -81.96754440803919)"
UNNAMED (1),1998,4011.828643853055,176.47482993626738,287,"(29.601425966493586, -81.47570733885242)"
UNNAMED (1),1998,651.5848960879503,76.00950749685387,27,"(29.7496595054586, -85.2212322349097)"
UNNAMED (1),1998,572.6652544604327,111.56222336475467,121,"(30.111081763530485, -82.42762423174881)"
UNNAMED (1),1998,4343.522709517229,188.1805110877624,289,"(29.420244815749847, -81.34901903841036)"
UNNAMED (1),1998,4274.360595130809,224.83510063943473,31,"(28.863510057396695, -80.98964839427765)"
UNNAMED (1),1998,2205.5932822449395,160.39632334273895,88,"(29.8721048703516, -81.65692518104312)"
UNNAMED (1),1998,1176.5577863400058,195.409323049934,113,"(29.456998016245745, -81.20226251373596)"
UNNAMED (1),1998,4207.496132652081,190.34976523214107,214,"(29.443606506114538, -81.2988569887616)"
UNNAMED (1),1998,4848.341121741326,137.7049076670699,279,"(30.280791864665716, -81.9537765968382)"
UNNAMED (1),1998,2164.9493600335027,221.10210352540224,220,"(28.778090385375034, -81.12039079272357)"
UNNAMED (1),1998,626.27336070686,152.50716828208616,89,"(30.74711442907763, -86.78782391516542)"
UNNAMED (1),1998,620.3010377842646,192.29605131106294,193,"(29.003678252331465, -81.52063240756324)"
UNNAMED (1),1998,1772.3058057315948,247.9374003572418,130,"(28.34706428231485, -80.92105940779643)"
UNNAMED (1),1998,1063.9967689927532,185.7210909530437,25,"(28.211893973577734, -82.55032715656425)"
UNNAMED (1),1998,45953.641949225115,225.93513085852965,908,"(28.792914753321657, -81.01616380224652)"
UNNAMED (1),1998,3412.1136548880654,232.3666580724606,198,"(28.529121036203584, -81.08727974882329)"
UNNAMED (1),1998,727.607222257023,489.86620977382404,56,"(37.46381659691762, -82.7971478486385)"
UNNAMED (1),1998,8793.955849365073,260.1863253523022,10,"(27.731831387973088, -81.2739579433267)"
UNNAMED (1),1998,9704.523595520026,187.75470318857677,729,"(29.160453773372616, -81.5021649421217)"
UNNAMED (1),1998,9972.429244237648,221.01701706222102,26,"(28.949421100238006, -81.00683009390085)"
UNNAMED (1),1998,2319.664076567157,148.6792449948361,174,"(29.89766310607595, -81.85136209659433)"
UNNAMED (1),1998,3762.7050691091367,236.34797569613949,263,"(28.617038027767578, -80.93943848620685)"
UNNAMED (1),1998,1996.9702291730116,139.1544757075608,327,"(30.65052484375689, -81.9262247971691)"
UNNAMED (1),1998,750.0111771512555,180.64714042839526,129,"(28.281970203981988, -82.58140179496343)"
UNNAMED (1),1998,695.2963561962122,297.610780299527,80,"(27.023741886333873, -81.2756491608447)"
UNNAMED (1),1998,619.4924284988492,282.4609938583421,40,"(27.873702183392627, -80.62271704758466)"
UNNAMED (1),1998,1433.5840087895053,190.29353555675405,124,"(31.454708080508873, -81.25964616665351)"
UNNAMED (1),1998,16594.411563286038,123.15462202261949,596,"(30.40724569809389, -82.18767810874562)"
THUNDER (1),1998,615.7695118698621,248.94820096728392,107,"(30.402241594217685, -88.42019068348057)"
BREAUX (1),1998,1263.504605772467,557.8413457207154,365,"(29.845052042746804, -93.54458402939805)"
SOUTHLINE (1),1998,945.2214477720222,554.0214924632587,360,"(29.827067997753147, -93.4780882169927)"
UNNAMED (1),1998,1317.2687378315218,593.5700218836159,1896,"(32.587699141822945, -94.00055189056032)"
UNIT 4 (1),1998,1845.1600282530694,560.9558920581529,206,"(29.853982214915057, -93.59799957688028)"
BLACK BAY (1),1998,1760.8228691708994,568.4856987403346,310,"(29.973113154581377, -93.73904035300514)"
HONEYSCRUB (1),1998,4746.260447126651,114.89099628477143,327,"(30.740679274405412, -82.34943248418702)"
TEL-4 (1),1998,3869.6531221034265,254.04444925851618,171,"(28.51517465344774, -80.66731817498388)"
SPOT (1),1998,541.6351874691479,340.7767871457846,62,"(26.160809391963785, -81.47959413146637)"
045 RABBIT (1),1998,851.7952987951567,511.5493425993787,97,"(31.831774864310777, -92.7372128076971)"
STATE FIRE (1),1999,171316.99595196891,352.27308151819193,2625,"(26.33150906813915, -80.83261781950127)"
UNNAMED (1),1999,946.8638792633654,340.9552218919552,94,"(26.127129484813196, -81.54181324365037)"
UNNAMED (1),1999,946.4789865651253,291.60157391884644,77,"(26.720665050051668, -81.99831425567479)"
UNNAMED (1),1999,1146.3608941458601,59.29321120361049,175,"(30.072223691908455, -83.36467868021725)"
UNNAMED (1),1999,766.3032175332601,237.37374496837538,155,"(28.59328272278217, -80.93699034520067)"
UNNAMED (1),1999,1423.9551519110323,245.17038348295924,17,"(28.139741613797383, -81.16960082167675)"
UNNAMED (1),1999,1696.0879269390678,325.523208920346,142,"(26.65049846656947, -81.07921582583005)"
UNNAMED (1),1999,4882.263503916726,333.9954600384121,369,"(26.233446606787197, -81.5596701735451)"
SOUTH FORK (1),1999,999.4389384524296,503.059201129543,295,"(37.74675790069714, -83.74940994456746)"
PIGSKIN (1),1999,2711.8199620607534,429.0872465473994,246,"(36.68460229637785, -84.40405518474364)"
TOWN BRANCH II (1),1999,1013.0673739949813,461.7872523027781,204,"(37.1443600245017, -83.69859530821554)"
MUDLICK (1),1999,661.9528196908303,455.47563573547995,159,"(37.04943577912801, -83.6467376185926)"
BUZZARD CREEK (1),1999,1008.0378553697728,436.1952377391138,221,"(36.78852998118247, -84.34385704870542)"
GROUNDHOG (1),1999,4257.748170287498,448.1234377085429,640,"(36.94785681870553, -83.73644804979739)"
AUXIER RIDGE (1),1999,1160.3489824341375,507.1692021129931,286,"(37.80431244278933, -83.7056561386523)"
PIGEON ROOST (1),1999,1729.22960989282,291.0882777140918,233,"(34.6763096192527, -83.94318983419383)"
TURKEY STAMP (1),1999,1656.5977977288294,293.12871434082916,314,"(34.70666496251039, -83.95695527155088)"
BIG CREEK (1),1999,891.203943961983,295.1282875890746,227,"(34.74279417641037, -84.28630696333641)"
STANLEY GAP1 (1),1999,528.9312680473034,297.3281920586521,138,"(34.77442591598456, -84.31879756489289)"
CHESTNUT MOUNTAIN (1),1999,528.6305514911895,331.5662886458723,171,"(35.26770606043591, -84.47617693197698)"
CYPRESS CREEK (1),1999,2188.447423054945,112.10567603196962,233,"(30.33390640451951, -82.37823327320108)"
075 IUA 2 (1),1999,1933.844625619028,522.7159631007345,432,"(31.116239044753875, -93.00834569608047)"
079 IUA 1 (1),1999,550.7671047995324,518.4322891556726,138,"(31.036662858452818, -92.93996771416694)"
093 HARRISONBURG (1),1999,644.991179048006,520.4348494187251,165,"(31.7531382361341, -92.90264845831318)"
AVEY CREEK (1),1999,2099.2576188523412,338.45758620935993,224,"(35.36425432199656, -83.93464320136279)"
GOLDIE DEADEN (1),1999,1717.2808343911283,336.7104723274834,217,"(35.33960581447142, -83.95105210814748)"
BRICK CHURCH (1),1999,1076.6093982224972,310.7773097843388,200,"(32.95885712490371, -79.85624144949357)"
FLETCHER 4 (1),1999,976.28086296446,619.740813992671,64,"(37.454211576476126, -91.04247550886821)"
HICKORY IS (1),1999,14655.954162067592,112.63143258843226,808,"(30.846468989930933, -82.41241280708692)"
DUCK (1),1999,3733.641975981647,557.5251247081692,735,"(29.85649570786857, -93.54081071933895)"
GRAY (1),1999,4081.1825338024264,566.6756158388465,466,"(29.95781765183969, -93.70691266597733)"
FIASCO (1),1999,779.4694149958701,569.0153726832509,212,"(29.847053223818808, -93.73220570674226)"
SOUTH RES (1),1999,1631.6034231800384,616.056537120811,229,"(29.609844778950624, -94.48620538021098)"
GIWW ARSON (1),1999,4278.784150646385,597.2184061049495,378,"(29.68289742204125, -94.18164001322195)"
UNIT 4 (1),1999,1060.8257425463842,590.960116645123,200,"(29.667629013247865, -94.07428934619763)"
NORTH UNIT (1),1999,2751.5603895205386,590.3154252258013,581,"(29.78476371199166, -94.08082052991666)"
UNNAMED (1),1999,597.9483777750152,150.026813470576,83,"(31.69744534578606, -82.1678691597915)"
UNNAMED (1),1999,1591.1397522479276,146.09569168933172,70,"(31.64664378548201, -82.20839356095964)"
UNNAMED (1),1999,1026.2443944341653,194.24508497196362,266,"(32.11604370228152, -81.59260591529186)"
UNNAMED (1),1999,574.5587108723455,101.28167393109838,149,"(30.871315087103437, -82.61709315896438)"
UNNAMED (1),1999,1038.521654999157,493.1932593672041,154,"(37.26328247918303, -86.9126399097131)"
UNNAMED (1),1999,1206.032488892308,460.9021086349452,345,"(37.04323383135743, -82.84090804894697)"
